0xc5fd9570ac1a5dab9eda7839bd33229252b0c05d;0x9f403140bc0574d7d36ea472b82daa1bbd4ef327;;8;0;0.01;false
0x1a36e24d61bc1ada68c21c2da1ad53eab8e03e55;0x1f2414d0af8741bc822dbc2f88069c2b2907a840;Lib_ResolvedDelegateProxy;23;178,724.61;0.00;false
0xe98ffefc7c73d1c537b2f74989df9ada4d6e7fa5;0x9c21ca464a2ee450d05d605d74ad415c6baaa054;GaugeSnapshot;56;0;0.00;false
0xee381e476b4335b8584a2026f3e845edac2c69de;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;45;367,592.86;0.00;false
0x2f05e799c61b600c65238a9df060caba63db8e78;0x98422d38f6c408d0224b8fa4588b807ca5e66b17;;183;0;0.00;false
0x9dd4202aa5ee9625d1eaa671e2294014dd434e7e;0x1f2414d0af8741bc822dbc2f88069c2b2907a840;Lib_ResolvedDelegateProxy;3;29,984.96;0.00;false
0x25f384961ceac7708bf0bf4d4bf7c2daa2f56903;0xa299fe43186b0a0ff69cfe26328055f128934585;BasedJToken;6;0.00;0.00;true
0x2a80ea2a879c11e105b72587754e2b23b376069d;0x43fa89b3b0190d7f636c0f9154e720a77bff617c;;10;0;0.00;false
0x358121f34fc519feedbcb213306def587bd003e4;0x3e6a203ab73c4b35be1f65461d88fb21de26446e;;1;0;0.00;false
0x412db7a03fbc876f4cbf0eedc9dcde85d4b65eac;0xef44e821f6c252b5d06b5759e8c41a9c3e315be0;;1;0;0.00;false
0x64cb5b38dced932c52b5a7a8ac49cec11d30f7b9;0xef44e821f6c252b5d06b5759e8c41a9c3e315be0;;1;0;0.00;false
0xb335651b1fe9f35f125793d657f704dd2e0c19dc;0xef44e821f6c252b5d06b5759e8c41a9c3e315be0;;1;0;0.00;false
0x9ebcc58dc875cdc3ed909e3ee597ea552ed86380;0xae715076fe9dde358bd6945868a717eebdcdd9b6;ProxyERC20;1;0;0.00;false
0x4f52b41a778761bd2eea5b7b7ed8cbdaa02cef3e;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;169;145,724.38;0.00;false
0xab89d3c2207c97a8b6823421149a389fc04ebcab;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;;1;0.00;163.60;false
0x1edb8bded80e1b87ed19ee7d97ee80b4fdb615c1;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;;384;0.00;45,955.08;false
0xad7514b8b1eadfad8b1ff0873dba52e304c87446;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;7;51.98;0.00;false
0xbaae1e6093a62ee6c0be2ecfc8cad75364ba1a7d;0xa8e54201b4947a9b7572b65d8c79905db7925c34;TransparentUpgradeableProxy;1;0.00;0.00;false
0x50002cdfe7ccb0c41f519c6eb0653158d11cd907;0x9f403140bc0574d7d36ea472b82daa1bbd4ef327;TokenBridge;28340;17,746,734.04;13.35;false
0x1e41852023a9540dd544ab1853c28d5bffd9b5fb;0x662707d8f8726e94a19a7e980f0ea6df8c0aaabd;foo2;2;0;0.00;true
0xf6a097b278383ef0a800abd7d700b29b159b19b5;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;66;273.09;0.00;false
0xab29422593a2044daa02150c9bb145d587cf4fdb;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;7;41.91;0.00;false
0x7b0c1ddbef7ce61911208f84cfc0bcd1184236d0;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;4;21.86;0.00;false
0x0486d2c4e7be28c8b45459dcb23de077c03b299d;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;5;13.49;0.00;false
0x3e843802863904cb57c8f0f810e430a49c841d02;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;7;24.22;0.00;false
0x85ba92e2ade9ef7857850c7c0e6f7ac441fa6e57;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;2;13.32;0.00;false
0x34770eed313fa21c871b9d00f120fe1d9ab5f0da;0xa48c81f440b427a3abfed5e692020bb5020da6ea;;1;0.00;0.00;false
0xc1dcc70e27b187457709e0c72db3df941034ec6f;0xb57fd863535525b880ff7e23cdf17644a08cb448;;24;0;0.00;false
0x85db5268403700e901285e8b8fb0cadf4212b95e;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;33;114.88;0.00;false
0x234784ec001db36c9c22785cad902221fd831352;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20WithMint;101;0;0.00;false
0xab6ebe9472e2e4b6fe720dad16701f32ab905cc6;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;;7;36,312.35;0.00;false
0x128aedc7f41ffb82131215e1722d8366faad0cd4;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;63;706,078.71;0.00;false
0x45704edabe7d2e038c35876dd3b6789511e452cf;0x97254b56c92a91cc9596219993c69fcb745db64c;lzCore;7;0;1,652.32;true
0x2a2fd53c3c056d87c5721cb5f3627e90efd66e7c;0xc37f886519039db75e10ee4dddd9cd8215c6caa8;;7;0;0.00;false
0x0b3a28138f36afa3b0786f0a1a320ccd95368450;0xc37f886519039db75e10ee4dddd9cd8215c6caa8;;4;0;0.16;false
0xa4eecb95ce7a18b576483e693efa0af03de2d937;0xc37f886519039db75e10ee4dddd9cd8215c6caa8;;2;0;0.91;false
0xbf98dc27cd14edfdd972944856cc9eb197cdb2f5;0x8d2048cfda4d91591ab8db59a4a97dc169873545;UUPSProxy;4;0;0.00;false
0xde6cc250a519592cd64f0673c290dff6ae930b72;0xc13b65f7c53cd6db2ea205a4b574b4a0858720a6;;17;0;0.00;false
0x959293b37d785b677de4b14203d3f512556c56ee;0x052269740fba1391d02b0da94c0ead53cc212a44;TransparentUpgradeableProxy;13;0.00;0.00;false
0xf1bb87563a122211d40d393ebf1c633c330377f9;0xc7f8d87734ab2cbf70030ac8aa82abfe3e8126cb;PremiaStakingProxy;95;4,114,965.75;5.90;false
0x9a9f10c8d28faf74358434ec7916acc25dbb41ca;0xe9b2b067ee106a6e518fb0552f3296d22b82b32b;ZunamiForwarder;29;0.00;91.54;false
0xbc643105ef061f945cb9bb4f3efae61881ff54fb;0x42d9f8389dff1c8ce1f9a9fa238d578005426bcd;TransparentUpgradeableProxy;13;0;0.00;false
0xd9ac54a46105a94ea5fd30f718cbcc7acca9d3ee;0x44288150669202dc70aa8cf0877f9467d3952d7f;ERC1967Proxy;17;0;0.00;false
0x2297aebd383787a160dd0d9f71508148769342e3;0x01c28a1b29098175fd5c74f6dd9225b0853325fe;BTCbOFT;114;0;0.00;true
0xd8ef449367142831ee581c0ce6c9c4f8f78c9ab0;0x052269740fba1391d02b0da94c0ead53cc212a44;TransparentUpgradeableProxy;460;0.00;0.00;false
0x4524051687b6ff963bd4316a6b7215f39f029196;0xe6d866769e164a831aaa709190958188bdcb9e10;CSMCrossChainRouter;44;0;0.00;false
0xbfe93f778ce1b69af3014192f45a32d4fd3d982a;0xae9ea6fe14a0f24e89116756452ca7c17fa6787a;;1;0;0.00;false
0x35d4c2e03c52aebb9cbc64601bd53886e7d565c5;0xd2afafce08a017bc0cdf5e69976657b41b39993c;LzApp;4;0;0.00;false
0xa30e8e5ed0b69197e03841734944552680a88f86;0xae9ea6fe14a0f24e89116756452ca7c17fa6787a;;2;0;0.00;false
0x76affb7e75d59b7d816c19a5e5ad6f75a66ebe54;0xd2afafce08a017bc0cdf5e69976657b41b39993c;LzApp;16;0;0.00;false
0x7a04c0d1d07b3e3fc2d31a405f44b1a729cf16a6;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyONFT721;6;0.00;0.00;false
0xe8a1f6fce215b83c9ab6ae96ead4b4d0728ec2e2;0x092a9fafa20bdfa4b2ee721fe66af64d94bb9faf;;26;0;0.00;false
0x8799c7fefb44b8c885b489eb38fb067c75eba2ab;0x2c10ac0e6b6c1619f4976b2ba559135bfef53c5e;PbProxy;20;0;0.00;false
0xb5d4d94b82722eafe067887a2fb596bb37b3aad2;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;10;77,566.79;0.00;false
0x07b6eb9d3be334098e5af77185344bb3a34e0017;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;6;55,607.07;0.00;false
0x95320729c908dbf314550fcb77cb9859d0ebbd3a;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;1;23,734.25;0.00;false
0x242d6e16653b30c830c1918b5cc23d27253b2d26;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;3;6,945.31;0.00;false
0x36d74506e4dfdc4e6ceae0effa3a5333bd72ddcb;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;2;9,066.31;0.00;false
0x905582f21fb9855c809d5b8933272a292dfbb138;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;1;8,028.97;0.00;false
0x1056178977457a5f4be33929520455a7d2e28670;0xfda462548ce04282f4b6d6619823a7c64fdc0185;TransparentUpgradeableProxy;71;27,961.04;0.00;false
0x4bae6875cb835d78de2821b2a90137ebf677bab3;0xce575de2c04618511ce3e984b9b2655aa6385231;OmniCounter;1;0;0.00;false
0x20f4b902b0b64c4cef75a67a811484b5aaa9cc2e;0xe8bc44ae4ba6eddb88c8c087fd9b479dff729850;;3;0;100.67;false
0xc6005ccc1de4b300d538903b74848bff881d5dc5;0x02f59e24d45fb2a9f976e4254fb947535f8a46b7;OmnichainFungibleToken;1;0;0.00;true
0xbd1fcdf5011ccdc881fb0739e764b338f81771e0;0xaba88627a5197df7b58d959b7d9ce54ce04c95d8;;3;0;0.00;false
0x8c50257fb5d8c6b01d24c4ff5aebfda46b651fdf;0x57b7ab9e50066f2f964ad4ce649ee907b00006f6;;6;0;1,818.70;false
0x89e83f99bc48b9229ea7f2b9509a995e89c8472f;0xb57fd863535525b880ff7e23cdf17644a08cb448;;18;0;0.00;false
0x8bb765ae3e2320fd9447889d10b9dc7ce4970da5;0x6f782fb2e2c7ca617612ae111634023dddbb47d2;TinyDaemons;6;0;6.57;true
0x069481db4f4d03d83d63c743836359ba868fa600;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;2;3,075.41;0.00;false
0x50ed722744d883a54e36dca49ba3cebcb1da1957;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;1;4,492.87;0.00;false
0x908da814cc9725616d410b2978e88ff2fb9482ee;0x5608ae4d9b19c4dabc7521212ec143e7d2f0aeca;StateHandler;74;0;0.00;false
0x803305930c1bbae396d03f496a7bf53ad7fd4303;0xc0ffee78121f208475abdd2cf0853a7afed64749;LayerZeroModule;14;0;0.00;false
0x709f374f4e1a9771609a464f4512302b4c9203f5;0xefbd25c27887f0d3adf0c1d3c0c5025bd2cd74bb;;3;0;0.00;false
0x1fdc0c9eaac29c93b7dee2cf3200b49079cec94a;0x42d9f8389dff1c8ce1f9a9fa238d578005426bcd;TransparentUpgradeableProxy;72;0;0.00;false
0xda4d7fed229c3ce25f55647981c06a26edfd2ad0;0x2d1619915e9fe394c18c9abcceed2574f681799f;LayerZeroGateway;5;0;0.00;false
0xc7eb635b699c9b43aa741c6aec5cb15cae88d8fe;0x56ebc6ed25ba2614a3eaaffefc5677efac36f95f;PingMock;1;0;0.00;false
0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979;0x43834c6a65c64a4529e048ba55a685ff5aa43cb4;ERC1967Proxy;27;0;0.00;false
0x16e86206d3fb0bfd96803f8cf78354ba6d46515d;0xac0248e9c78774ba0ef9e71b1ce1393a10c17e3c;ProxyERC20;3;5,288.01;0.00;false
0x78d7480afcb1c2310917fda95e96ca4e1c06ccff;0x761a1afb33d1a9caef47144374c251f02234bdf1;LayerZeroPipe;44;0;0.00;false
0x9d93bbbc884948ed552c45a68d0c235b0ac2eb5f;0x6f71f4f0a8628e2f99325309456a096b502a4dd4;LzApp;1;0;0.00;false
0x611747cc4576aab44f602a65df3557150c214493;0x5e8628341c602f166bc34dea16e93b20fef3f4d1;LilPudgysProxyONFT;555;0.00;0.00;false
0x72e0ab15aa457b1d2639f9411ea395a94fa57dfa;0x6f71f4f0a8628e2f99325309456a096b502a4dd4;LzApp;10;0;0.00;false
0xa77f5002174ea476012cd8e1708a9a0e9b4c9fdb;0x06a6c3772acd3e6cb2c5781db11714e5512f905c;OmniCounter;1;0;0.00;false
0x15ee093ff412b412461ad79c47fb026b6994ad45;0xc48cab17fcb3eb38030bc4ea54b62353d2802ba8;;10;0;0.00;false
0x4f7a67464b5976d7547c860109e4432d50afb38e;0x5e9bf1dd74b4d25b7009af11582f537b08ea3d3c;NativeOFT;391;0.00;44,881.97;true
0xa41a879bcfdd75983a987fd6b68fae37777e8b28;0xec36df3f0fe20317d83425b0c34534350e84ec4e;Main;2;0;0.00;true
0x326f5834d73a2dc02b3c492e9ef1b24399d430b3;0x839378ecd2da97dde38eea690998e17d120dae35;StargateToken;2;0;0.00;true
0xdd69db25f6d620a7bad3023c5d32761d353d3de9;0x5e9bf1dd74b4d25b7009af11582f537b08ea3d3c;OFT;1464;0;0.00;true
0x8bbcce0a963a7ccca5f3b3be1a268e9f97c682ab;0x73f6d60439046681f4ce35665583a39f25e138b0;ProxyOFT;7;0.36;0.00;false
0x3b0dc84d8f8dcfae6dbede931defc278f9419085;0x0a66ad3cbf27de2f6252d166f38ea8e8245a8c41;;28;0;0.00;false
0x1abd5990e2923be4fec9e33ddc787b1764f79534;0x6adcbd5930f619896038bfcf12e27de295887322;OFTV2;1;0;0.00;true
0x0e9bdcc71b8498a9f39e0307d6651d9502fcd3c1;0xa916c9e7032217d35d44455b6cc72ec99ca6b0ab;TestONFTProxy;1;0.00;0.00;false
0x7eb926332aeacd89f16ff901695d176bd06bdfdf;0x47ef3bf350f70724f2fd34206990cde9c3a6b6f0;MainProxyLPONFT;1;0.00;0.00;false
0xa4218e1f39da4aadac971066458db56e901bcbde;0x4a8a8503360f3e44c945f34c7003b17827064e90;OriginalTokenBridge;1;0;0.00;false